69600000,7.87,90.21875,1033.531719,-163,101
69615000,7.93,89.88574219,1033.541992,-163,217
69630000,7.92,89.64257812,1033.443398,-163,238
69645000,7.9,90.92675781,1033.519141,-163,86
69660000,7.87,91.68066406,1033.477109,-163,86
69675000,7.87,92.03613281,1033.496211,-163,177
69690000,7.87,91.97851563,1033.632695,-163,65
69705000,7.86,91.98828125,1033.514961,-163,72
69720000,7.87,91.80566406,1033.523516,-163,109
69735000,7.88,91.39648438,1033.548438,-163,89
69750000,7.88,91.38671875,1033.548438,-163,71
69765000,7.87,91.37304688,1033.468945,-163,122
69780000,7.89,91.28125,1033.529687,-163,181
69795000,7.88,91.47070313,1033.485664,-163,67
69810000,7.88,90.86523438,1033.458359,-163,63
69825000,7.94,89.95703125,1033.594219,-163,49
69840000,7.96,89.23730469,1033.518516,-163,56
69855000,7.99,89.13769531,1033.568672,-163,50
69870000,8,89.48632812,1033.585391,-163,65
69885000,8.02,89.09667969,1033.501484,-163,64
69900000,8.04,89.05273438,1033.480352,-163,58
69915000,8.02,89.18261719,1033.455078,-163,62
69930000,8.03,89.63769531,1033.608281,-163,64
69945000,8.03,89.63476563,1033.654687,-163,64
69960000,8.03,89.95507812,1033.635586,-163,60
69975000,8.04,89.34082031,1033.589531,-163,80
69990000,8.07,88.17089844,1033.557813,-163,62
70005000,8.06,88.38085938,1033.603867,-163,54
70020000,8.08,88.64453125,1033.555469,-163,56
70035000,8.03,89.15625,1033.471797,-163,58
70050000,8.05,89.06152344,1033.60625,-163,64
70065000,8.06,88.71777344,1033.576562,-163,63
70080000,8.04,89.00390625,1033.543125,-163,58
70095000,8.09,88.45605469,1033.553398,-163,65
70110000,8.09,88.16796875,1033.580703,-163,74
70125000,8.21,86.93066406,1033.699805,-163,60
70140000,8.23,86.54003906,1033.542109,-163,214
70155000,8.22,87.26757813,1033.525391,-163,74
70170000,8.28,86.94335938,1033.480977,-163,61
70185000,8.26,86.83300781,1033.510352,-163,68
70200000,8.27,86.99121094,1033.554414,-163,247
70215000,8.32,87.47949219,1033.547891,-163,238
70230000,8.26,87.7578125,1033.483047,-163,157
70245000,8.24,88.40917969,1033.496016,-163,212
70260000,8.28,88.59082031,1033.48918,-163,246
70275000,8.26,88.82714844,1033.502148,-163,143
70290000,8.25,88.8828125,1033.458125,-163,208
70305000,8.28,88.62890625,1033.480977,-163,246
70320000,8.29,88.57324219,1033.552344,-163,177
70335000,8.32,87.08398437,1033.493242,-163,92
70350000,8.34,87.06933594,1033.335508,-163,245
70365000,8.33,87.63769531,1033.455352,-163,71
70380000,8.39,87.14941406,1033.419102,-163,248
70395000,8.46,86.796875,1033.544336,-163,239
70410000,8.48,86.48339844,1033.523125,-163,244
70425000,8.6,86.40917969,1033.559805,-163,241
70440000,8.62,85.265625,1033.429297,-163,112
70455000,8.58,85.46972656,1033.499063,-163,235
70470000,8.58,86.0390625,1033.499063,-163,73
70485000,8.57,85.73730469,1033.474141,-163,93
70500000,8.53,86.71289062,1033.489258,-163,91
70515000,8.5,86.51464844,1033.556562,-163,164
70530000,8.5,87.10253906,1033.493711,-163,87
70545000,8.5,86.29199219,1033.529258,-163,246
70560000,8.61,85.68847656,1033.568359,-163,246
70575000,8.59,85.93457031,1033.534883,-163,59
70590000,8.61,85.97753906,1033.412578,-163,248
70605000,8.64,86.09960938,1033.544727,-163,248
70620000,8.68,86.27148438,1033.502617,-163,240
70635000,8.68,86.33886719,1033.529922,-163,90
70650000,8.68,84.95898437,1033.502617,-163,240
70665000,8.79,83.93652344,1033.459297,-163,238
70680000,8.86,85.11914063,1033.584805,-163,246
70695000,8.87,84.75390625,1033.57418,-163,83
70710000,8.83,84.7265625,1033.61668,-163,105
70725000,8.78,85.66308594,1033.633906,-163,117
70740000,8.79,84.80566406,1033.568633,-163,105
70755000,8.88,85.01464844,1033.555039,-163,246
70770000,8.81,85.66894531,1033.637891,-163,229
70785000,8.87,85.62304687,1033.593008,-163,245
70800000,8.88,85.61523438,1033.645586,-163,240
70815000,8.87,85.47851563,1033.628867,-163,140
70830000,8.84,85.88671875,1033.652187,-163,240
70845000,8.87,85.28515625,1033.656211,-163,252
70860000,8.93,84.01269531,1033.619805,-163,240
70875000,8.96,83.41992188,1033.861289,-163,238
70890000,8.92,84.98632813,1033.849141,-163,235
70905000,8.99,83.73339844,1033.629531,-163,250
70920000,8.97,84.2890625,1033.741328,-163,123
70935000,8.93,85.35546875,1033.665937,-163,120
